	num	Unnamed: 0	blast_hit	blast_summary	file	otu	Kingdom	Phylum	Class	Order	Family	Genus	sum_size	fiull_tax	Donor	percent 	Unnamed: 16	total	per	cut_off	detections
309	116	23	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu56	Bacteria(100)	Firmicutes(97)	Clostridia(97)	Clostridiales(97)	Clostridiales_vadinBB60_group(97)	Clostridiales_vadinBB60_group_ge(97)	352	Bacteria(100)_Firmicutes(97)_Clostridia(97)_Clostridiales(97)_Clostridiales_vadinBB60_group(97)_Clostridiales_vadinBB60_group_ge(97)	C02	10		61147	0.5756619294487055	1	1
310	100	4228	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	100-spike-C02-10p	otu206	Bacteria(100)	Firmicutes(99)	Clostridia(99)	Clostridiales(99)	Clostridiales_vadinBB60_group(94)	Clostridiales_vadinBB60_group_ge(94)	2	Bacteria(100)_Firmicutes(99)_Clostridia(99)_Clostridiales(99)_Clostridiales_vadinBB60_group(94)_Clostridiales_vadinBB60_group_ge(94)	C02	10		61568	0.0032484407484407486	0	0
311	100	2213	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	100-spike-C02-10p	otu276	Bacteria(96)	Bacteroidetes(87)	Bacteroidia(87)	Bacteroidales(86)	Prevotellaceae(41)	Prevotellaceae_UCG-004(41)	1	Bacteria(96)_Bacteroidetes(87)_Bacteroidia(87)_Bacteroidales(86)_Prevotellaceae(41)_Prevotellaceae_UCG-004(41)	C02	10		61568	0.0016242203742203743	0	0
312	108	15	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	108-spike-C02-10p	otu45	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Rikenellaceae(100)	Rikenellaceae_RC9_gut_group(100)	1120	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Rikenellaceae(100)_Rikenellaceae_RC9_gut_group(100)	C02	10		61651	1.8166777505636567	1	1
313	108	29	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	108-spike-C02-10p	otu53	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Clostridiales_vadinBB60_group(100)	Clostridiales_vadinBB60_group_ge(100)	290	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Clostridiales_vadinBB60_group(100)_Clostridiales_vadinBB60_group_ge(100)	C02	10		61651	0.47038977469951826	0	0
314	116	6127	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu93	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Clostridiales_vadinBB60_group(100)	Clostridiales_vadinBB60_group_ge(100)	1	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Clostridiales_vadinBB60_group(100)_Clostridiales_vadinBB60_group_ge(100)	C02	10		61147	0.0016354032086610955	0	0
315	108	69	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	108-spike-C02-10p	otu38	Bacteria(100)	Firmicutes(100)	Bacilli(100)	Lactobacillales(100)	Lactobacillaceae(100)	Lactobacillus(99)	85	Bacteria(100)_Firmicutes(100)_Bacilli(100)_Lactobacillales(100)_Lactobacillaceae(100)_Lactobacillus(99)	C02	10		61651	0.13787286499813467	0	0
316	108	2178	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	108-spike-C02-10p	otu307	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(99)	Enterobacteriaceae(99)	Pseudocitrobacter(37)	51	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(99)_Enterobacteriaceae(99)_Pseudocitrobacter(37)	C02	10		61651	0.0827237189988808	0	0
317	116	2061	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu307	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(99)	Enterobacteriaceae(99)	Pseudocitrobacter(37)	51	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(99)_Enterobacteriaceae(99)_Pseudocitrobacter(37)	C02	10		61147	0.08340556364171586	0	0
318	108	209	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	108-spike-C02-10p	otu78	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	GCA-900066575(100)	43	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_GCA-900066575(100)	C02	10		61651	0.06974744935199753	0	0
319	108	803	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	108-spike-C02-10p	otu99	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(98)	Bacteroidaceae(58)	Bacteroides(58)	16	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(98)_Bacteroidaceae(58)_Bacteroides(58)	C02	10		61651	0.025952539293766525	0	0
320	108	1960	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	108-spike-C02-10p	otu297	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(55)	2	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(55)	C02	10		61651	0.0032440674117208156	0	0
321	116	7997	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu297	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(55)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(55)	C02	10		61147	0.0016354032086610955	0	0
322	108	7347	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	108-spike-C02-10p	otu308	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(98)	Enterobacteriales(94)	Enterobacteriaceae(94)	Pseudocitrobacter(47)	2	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(98)_Enterobacteriales(94)_Enterobacteriaceae(94)_Pseudocitrobacter(47)	C02	10		61651	0.0032440674117208156	0	0
323	116	1908	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu308	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(98)	Enterobacteriales(94)	Enterobacteriaceae(94)	Pseudocitrobacter(47)	3	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(98)_Enterobacteriales(94)_Enterobacteriaceae(94)_Pseudocitrobacter(47)	C02	10		61147	0.004906209625983286	0	0
324	108	2914	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	108-spike-C02-10p	otu332	Bacteria(99)	Bacteroidetes(98)	Bacteroidia(98)	Bacteroidales(72)	Rikenellaceae(57)	Rikenellaceae_RC9_gut_group(50)	1	Bacteria(99)_Bacteroidetes(98)_Bacteroidia(98)_Bacteroidales(72)_Rikenellaceae(57)_Rikenellaceae_RC9_gut_group(50)	C02	10		61651	0.0016220337058604078	0	0
325	108	4246	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	108-spike-C02-10p	otu279	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(59)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(59)	C02	10		61651	0.0016220337058604078	0	0
326	108	6367	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	108-spike-C02-10p	otu212	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(95)	Enterobacteriaceae(95)	Pseudocitrobacter(59)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(95)_Enterobacteriaceae(95)_Pseudocitrobacter(59)	C02	10		61651	0.0016220337058604078	0	0
327	116	5244	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu212	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(95)	Enterobacteriaceae(95)	Pseudocitrobacter(59)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(95)_Enterobacteriaceae(95)_Pseudocitrobacter(59)	C02	10		61147	0.0016354032086610955	0	0
328	108	7190	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	108-spike-C02-10p	otu311	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(83)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(83)	C02	10		61651	0.0016220337058604078	0	0
329	108	8014	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	108-spike-C02-10p	otu309	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(70)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(70)	C02	10		61651	0.0016220337058604078	0	0
330	108	8431	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	108-spike-C02-10p	otu201	Bacteria(100)	Verrucomicrobia(85)	Verrucomicrobiae(85)	Opitutales(74)	Puniceicoccaceae(74)	Cerasicoccus(62)	1	Bacteria(100)_Verrucomicrobia(85)_Verrucomicrobiae(85)_Opitutales(74)_Puniceicoccaceae(74)_Cerasicoccus(62)	C02	10		61651	0.0016220337058604078	0	0
331	116	11	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu43	Bacteria(100)	Verrucomicrobia(53)	Verrucomicrobiae(53)	Opitutales(53)	Puniceicoccaceae(53)	uncultured(25)	921	Bacteria(100)_Verrucomicrobia(53)_Verrucomicrobiae(53)_Opitutales(53)_Puniceicoccaceae(53)_uncultured(25)	C02	10		61147	1.506206355176869	1	1
332	116	55	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu54	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	Shuttleworthia(92)	102	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_Shuttleworthia(92)	C02	10		61147	0.16681112728343173	0	0
333	116	66	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu74	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Ruminiclostridium_5(100)	86	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Ruminiclostridium_5(100)	C02	10		61147	0.1406446759448542	0	0
334	116	160	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu89	Bacteria(100)	Lentisphaerae(98)	Lentisphaeria(92)	Victivallales(92)	Victivallaceae(67)	Victivallaceae_ge(67)	33	Bacteria(100)_Lentisphaerae(98)_Lentisphaeria(92)_Victivallales(92)_Victivallaceae(67)_Victivallaceae_ge(67)	C02	10		61147	0.05396830588581615	0	0
335	116	1515	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu91	Bacteria(100)	Firmicutes(100)	Negativicutes(100)	Selenomonadales(100)	Acidaminococcaceae(100)	Phascolarctobacterium(100)	18	Bacteria(100)_Firmicutes(100)_Negativicutes(100)_Selenomonadales(100)_Acidaminococcaceae(100)_Phascolarctobacterium(100)	C02	10		61147	0.029437257755899716	0	0
336	116	896	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu41	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(99)	Rikenellaceae(98)	Alistipes(98)	16	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(99)_Rikenellaceae(98)_Alistipes(98)	C02	10		61147	0.026166451338577527	0	0
337	116	1064	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu131	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	uncultured(36)	uncultured_ge(36)	12	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_uncultured(36)_uncultured_ge(36)	C02	10		61147	0.019624838503933144	0	0
338	116	4719	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu360	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Prevotellaceae(100)	Prevotellaceae_UCG-001(97)	3	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Prevotellaceae(100)_Prevotellaceae_UCG-001(97)	C02	10		61147	0.004906209625983286	0	0
339	116	2903	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu369	Bacteria(97)	Bacteroidetes(20)	Ignavibacteria(15)	Kryptoniales(15)	Kryptoniaceae(15)	Candidatus_Thermokryptus(15)	2	Bacteria(97)_Bacteroidetes(20)_Ignavibacteria(15)_Kryptoniales(15)_Kryptoniaceae(15)_Candidatus_Thermokryptus(15)	C02	10		61147	0.003270806417322191	0	0
340	116	3763	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu83	Bacteria(97)	Bacteroidetes(31)	Bacteroidia(27)	Bacteroidales(16)	Marinilabiliaceae(11)	Geofilum(11)	1	Bacteria(97)_Bacteroidetes(31)_Bacteroidia(27)_Bacteroidales(16)_Marinilabiliaceae(11)_Geofilum(11)	C02	10		61147	0.0016354032086610955	0	0
341	116	4709	CmR	100.0;50;0;0;28;77;24;73;1.11e-25	116-spike-C02-10p	otu371	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Barnesiellaceae(88)	Coprobacter(78)	1	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Barnesiellaceae(88)_Coprobacter(78)	C02	10		61147	0.0016354032086610955	0	0
342	116	6948	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu359	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(94)	Enterobacteriaceae(94)	Pseudocitrobacter(27)	1	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(94)_Enterobacteriaceae(94)_Pseudocitrobacter(27)	C02	10		61147	0.0016354032086610955	0	0
343	116	9024	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	116-spike-C02-10p	otu361	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(63)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(63)	C02	10		61147	0.0016354032086610955	0	0
344	79	0	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	079-spike-H02-1p	otu2	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Escherichia-Shigella(98)	52838	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Escherichia-Shigella(98)	H02	1		53447	98.86055344546935	1	3
345	87	0	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	087-spike-H02-1p	otu2	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Escherichia-Shigella(98)	59343	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Escherichia-Shigella(98)	H02	1		59804	99.22914855193632	1	3
346	95	0	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	095-spike-H02-1p	otu2	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Escherichia-Shigella(98)	60815	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Escherichia-Shigella(98)	H02	1		61301	99.20719074729612	1	3
347	79	670	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	079-spike-H02-1p	otu49	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(52)	383	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(52)	H02	1		53447	0.7165977510430894	1	2
348	87	965	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	087-spike-H02-1p	otu49	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(52)	300	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(52)	H02	1		59804	0.5016386863754932	1	2
349	95	686	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	095-spike-H02-1p	otu49	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(52)	304	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(52)	H02	1		61301	0.4959136066295819	0	2
350	79	2181	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	079-spike-H02-1p	otu207	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(98)	Enterobacteriaceae(98)	Pseudocitrobacter(54)	77	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(98)_Enterobacteriaceae(98)_Pseudocitrobacter(54)	H02	1		53447	0.14406795517054277	0	0
351	87	1889	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	087-spike-H02-1p	otu207	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(98)	Enterobacteriaceae(98)	Pseudocitrobacter(54)	51	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(98)_Enterobacteriaceae(98)_Pseudocitrobacter(54)	H02	1		59804	0.08527857668383386	0	0
352	95	2417	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	095-spike-H02-1p	otu207	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(98)	Enterobacteriaceae(98)	Pseudocitrobacter(54)	71	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(98)_Enterobacteriaceae(98)_Pseudocitrobacter(54)	H02	1		61301	0.11582192786414577	0	0
353	79	1193	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	079-spike-H02-1p	otu307	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(99)	Enterobacteriaceae(99)	Pseudocitrobacter(37)	63	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(99)_Enterobacteriaceae(99)_Pseudocitrobacter(37)	H02	1		53447	0.11787378150317136	0	0
354	87	2049	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	087-spike-H02-1p	otu307	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(99)	Enterobacteriaceae(99)	Pseudocitrobacter(37)	59	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(99)_Enterobacteriaceae(99)_Pseudocitrobacter(37)	H02	1		59804	0.09865560832051368	0	0
355	95	2319	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	095-spike-H02-1p	otu307	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(99)	Enterobacteriaceae(99)	Pseudocitrobacter(37)	36	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(99)_Enterobacteriaceae(99)_Pseudocitrobacter(37)	H02	1		61301	0.05872661131139786	0	0
356	79	2128	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	079-spike-H02-1p	otu268	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	ATCC-39006(30)	26	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_ATCC-39006(30)	H02	1		53447	0.04864632252511834	0	0
357	87	1362	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	087-spike-H02-1p	otu268	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	ATCC-39006(30)	19	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_ATCC-39006(30)	H02	1		59804	0.031770450137114575	0	0
358	95	2060	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	095-spike-H02-1p	otu268	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	ATCC-39006(30)	23	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_ATCC-39006(30)	H02	1		61301	0.03751977944894863	0	0
359	79	1724	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	079-spike-H02-1p	otu213	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(94)	Enterobacteriaceae(94)	Pseudocitrobacter(54)	17	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(94)_Enterobacteriaceae(94)_Pseudocitrobacter(54)	H02	1		53447	0.03180721088180815	0	0
360	87	1933	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	087-spike-H02-1p	otu213	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(94)	Enterobacteriaceae(94)	Pseudocitrobacter(54)	11	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(94)_Enterobacteriaceae(94)_Pseudocitrobacter(54)	H02	1		59804	0.018393418500434754	0	0
361	95	2538	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	095-spike-H02-1p	otu213	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(94)	Enterobacteriaceae(94)	Pseudocitrobacter(54)	14	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(94)_Enterobacteriaceae(94)_Pseudocitrobacter(54)	H02	1		61301	0.022838126621099165	0	0
362	79	2204	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	079-spike-H02-1p	otu241	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(95)	Enterobacteriaceae(95)	Pseudocitrobacter(67)	14	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(95)_Enterobacteriaceae(95)_Pseudocitrobacter(67)	H02	1		53447	0.026194173667371416	0	0
363	87	2686	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	087-spike-H02-1p	otu241	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(95)	Enterobacteriaceae(95)	Pseudocitrobacter(67)	10	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(95)_Enterobacteriaceae(95)_Pseudocitrobacter(67)	H02	1		59804	0.016721289545849775	0	0
364	95	2310	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	095-spike-H02-1p	otu241	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(95)	Enterobacteriaceae(95)	Pseudocitrobacter(67)	12	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(95)_Enterobacteriaceae(95)_Pseudocitrobacter(67)	H02	1		61301	0.019575537103799286	0	0
365	79	1935	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	079-spike-H02-1p	chimera	0	0	0	0	0	0	13	0_0_0_0_0_0	H02	1		53447	0.02432316126255917	0	0
366	87	2180	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	087-spike-H02-1p	chimera	0	0	0	0	0	0	7	0_0_0_0_0_0	H02	1		59804	0.011704902682094844	0	0
367	95	2503	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	095-spike-H02-1p	chimera	0	0	0	0	0	0	13	0_0_0_0_0_0	H02	1		61301	0.021206831862449226	0	0
368	79	3908	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	079-spike-H02-1p	otu279	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(59)	2	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(59)	H02	1		53447	0.0037420248096244877	0	0
369	79	7735	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	079-spike-H02-1p	otu303	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(62)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(62)	H02	1		53447	0.0018710124048122439	0	0
370	79	9680	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	079-spike-H02-1p	otu297	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(55)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(55)	H02	1		53447	0.0018710124048122439	0	0
371	79	9195	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	079-spike-H02-1p	otu517	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(75)	Enterobacteriaceae(75)	Leminorella(16)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(75)_Enterobacteriaceae(75)_Leminorella(16)	H02	1		53447	0.0018710124048122439	0	0
372	95	2860	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	095-spike-H02-1p	otu517	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(75)	Enterobacteriaceae(75)	Leminorella(16)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(75)_Enterobacteriaceae(75)_Leminorella(16)	H02	1		61301	0.0016312947586499405	0	0
373	79	9021	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	079-spike-H02-1p	otu364	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(98)	Enterobacteriaceae(98)	Pseudocitrobacter(52)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(98)_Enterobacteriaceae(98)_Pseudocitrobacter(52)	H02	1		53447	0.0018710124048122439	0	0
